#Data from 2015-10-22 at 13:20:42
Timestamp,PMT
1385524353,0.003
1385524453,0.006
1385524553,0.003
1385524653,0.003
1385524753,0.003
1385524853,0.003
1385524953,0.003
1385525053,0.003
1385525153,0.003
1385525253,0.003
1385525353,0.003
1385525453,0.003
1385525553,0.006
1385525653,0.003
1385525753,0.003
1385525853,0.003
1385525953,0.006
1385526053,0.003
1385526153,0.003
1385526253,0.003
1385526353,0.006
1385526453,0.006
1385526553,0.003
1385526653,0.003
1385526753,0.009
1385526853,0.003
1385526953,0.003
1385527053,0.003
1385527153,0.003
1385527253,0.003
1385527353,0.003
1385527453,0.003
1385527553,0.003
1385527653,0.003
1385527753,0.003
1385527853,0.003
1385527953,0.003
1385528053,0.003
1385528153,0.003
1385528253,0.006
1385528353,0.003
1385528453,0.003
1385528553,0.003
1385528653,0.003
1385528753,0.003
1385528853,0.003
1385528953,0.029
1385529053,0.003
1385529153,0.006
1385529253,0.003
1385529353,0.003
1385529453,0.006
1385529553,0.003
1385529653,0.003
1385529753,0.006
1385529853,0.003
1385529953,0.003
1385530053,0.003
1385530153,0.003
1385530253,0.003
1385530353,0.006
1385530453,0.003
1385530553,0.003
1385530653,0.032
1385530753,0.003
1385530853,0.003
1385530953,0.003
1385531053,0.006
1385531153,0.003
1385531253,0.003
1385531353,0.003
1385531453,0.003
1385531553,0.003
1385531653,0.003
1385531753,0.006
1385531853,0.003
1385531953,0.003
1385532053,0.006
1385532153,0.012
1385532253,0.003
1385532353,0.003
1385532453,0.006
1385532553,0.003
1385532653,0.006
1385532753,0.003
1385532853,0.003
1385532956,0.003
1385533053,0.003
1385533153,0.003
1385533253,0.003
1385533353,0.006
1385533453,0.003
1385533553,0.003
1385533653,0.003
1385533753,0.003
1385533853,0.003
1385533956,0.003
1385534053,0.003
1385534153,0.003
1385534253,0.003
1385534353,0.003
1385534453,0.006
1385534553,0.006
1385534653,0.006
1385534753,0.003
1385534853,0.003
1385534953,0.003
1385535053,0.009
1385535153,0.003
1385535253,0.003
1385535353,0.006
1385535453,0.006
1385535553,0.003
1385535653,0.006
1385535753,0.003
1385535853,0.003
1385535953,0.003
1385536053,0.003
1385536153,0.003
1385536253,0.003
1385536353,0.003
1385536453,0.003
1385536553,0.006
1385536653,0.003
1385536753,0.006
1385536853,0.003
1385536953,0.003
1385537053,0.003
1385537153,0.003
1385537253,0.006
1385537353,0.003
1385537453,0.006
1385537553,0.016
1385537653,0.003
1385537753,0.006
1385537853,0.003
1385537953,0.003
1385538053,0.009
1385538153,0.003
1385538253,0.003
1385538353,0.003
1385538453,0.003
1385538553,0.003
1385538653,0.003
1385538753,0.003
1385538853,0.003
1385538953,0.003
1385539053,0.003
1385539153,0.003
1385539253,0.006
1385539353,0.003
1385539453,0.003
1385539553,0.003
1385539653,0.003
1385539753,0.003
1385539853,0.003
1385539953,0.003
1385540053,0.006
1385540153,0.003
1385540253,0.006
1385540353,0.003
1385540453,0.003
1385540553,0.003
1385540653,0.003
1385540753,0.006
1385540853,0.003
1385540953,0.003
1385541053,0.003
1385541153,0.003
1385541253,0.003
1385541353,0.003
1385541453,0.006
1385541553,0.003
1385541653,0.003
1385541753,0.003
1385541853,0.003
1385541953,0.003
1385542053,0.003
1385542153,0.003
1385542253,0.003
1385542353,0.003
1385542453,0.003
1385542553,0.003
1385542653,0.003
1385542753,0.003
1385542853,0.003
1385542953,0.003
1385543053,0.003
1385543153,0.003
1385543253,0.003
1385543353,0.003
1385543453,0.003
1385543553,0.003
1385543653,0.003
1385543753,0.003
1385543853,0.003
1385543953,0.003
1385544053,0.003
1385544153,0.006
1385544253,0.003
1385544353,0.003
1385544453,0.003
1385544553,0.003
1385544653,0.003
1385544753,0.003
1385544853,0.003
1385544953,0.003
1385545053,0.006
1385545153,0.003
1385545253,0.006
1385545353,0.006
1385545453,0.003
1385545553,0.003
1385545653,0.003
1385545753,0.003
1385545853,0.003
1385545953,0.003
1385546053,0.003
1385546153,0.006
1385546253,0.003
1385546353,0.006
1385546453,0.003
1385546553,0.003
1385546653,0.003
1385546753,0.009
1385546853,0.003
1385546953,0.003
1385547053,0.003
1385547153,0.006
1385547253,0.006
1385547353,0.003
1385547453,0.003
1385547553,0.003
1385547653,0.003
1385547753,0.003
1385547853,0.003
1385547953,0.003
1385548053,0.003
1385548153,0.009
1385548253,0.003
1385548353,0.003
1385548453,0.012
1385548553,0.003
1385548653,0.003
1385548753,0.006
1385548853,0.003
1385548953,0.003
1385549053,0.012
1385549153,0.006
1385549253,0.003
1385549353,0.003
1385549453,0.003
1385549553,0.003
1385549653,0.006
1385549753,0.003
1385549853,0.003
1385549956,0.003
1385550053,0.003
1385550153,0.003
1385550253,0.003
1385550353,0.003
1385550453,0.003
1385550553,0.003
1385550653,0.003
1385550753,0.006
1385550853,0.003
1385550953,0.003
1385551053,0.003
1385551153,0.003
1385551253,0.006
1385551353,0.003
1385551453,0.003
1385551553,0.029
1385551653,0.003
1385551753,0.003
1385551853,0.003
1385551953,0.003
1385552053,0.003
1385552153,0.003
1385552253,0.003
1385552353,0.009
1385552453,0.003
1385552553,0.006
1385552653,0.003
1385552753,0.012
1385552853,0.003
1385552953,0.003
1385553053,0.003
1385553153,0.003
1385553253,0.003
1385553353,0.003
1385553453,0.003
1385553553,0.003
1385553653,0.003
1385553753,0.003
1385553853,0.003
1385553953,0.003
1385554053,0.003
1385554153,0.012
1385554253,0.003
1385554353,0.003
1385554453,0.006
1385554553,0.003
1385554653,0.006
1385554753,0.003
1385554853,0.003
1385554953,0.003
1385555053,0.003
1385555153,0.003
1385555253,0.003
1385555353,0.003
1385555453,0.003
1385555553,0.012
1385555653,0.003
1385555753,0.003
1385555853,0.003
1385555953,0.003
1385556053,0.003
1385556153,0.003
1385556253,0.003
1385556353,0.003
1385556453,0.003
1385556553,0.025
1385556653,0.003
1385556753,0.003
1385556853,0.003
1385556953,0.006
1385557053,0.003
1385557153,0.003
1385557253,0.003
1385557353,0.003
1385557453,0.003
1385557553,0.003
1385557653,0.003
1385557753,0.003
1385557853,0.003
1385557953,0.003
1385558053,0.003
1385558153,0.003
1385558253,0.003
1385558353,0.003
1385558453,0.003
1385558553,0.003
1385558653,0.003
1385558753,0.003
1385558853,0.003
1385558953,0.003
1385559053,0.009
1385559153,0.003
1385559253,0.029
1385559353,0.003
1385559453,0.003
1385559553,0.003
1385559653,0.003
1385559753,0.003
1385559853,0.003
1385559953,0.003
1385560053,0.003
1385560153,0.003
1385560253,0.003
1385560353,0.003
1385560453,0.006
1385560553,0.006
1385560653,0.003
1385560753,0.006
1385560853,0.003
1385560953,0.003
1385561053,0.003
1385561153,0.003
1385561253,0.003
1385561353,0.003
1385561453,0.003
1385561553,0.003
1385561653,0.003
1385561753,0.003
1385561853,0.003
1385561953,0.003
1385562053,0.006
1385562153,0.003
1385562253,0.006
1385562353,0.003
1385562453,0.003
1385562553,0.016
1385562653,0.003
1385562753,0.003
1385562853,0.003
1385562953,0.006
1385563053,0.009
1385563153,0.003
1385563253,0.003
1385563353,0.003
1385563453,0.003
1385563553,0.003
1385563653,0.003
1385563753,0.003
1385563853,0.003
1385563953,0.006
1385564053,0.003
1385564153,0.003
1385564253,0.003
1385564353,0.003
1385564453,0.003
1385564553,0.006
1385564653,0.003
1385564753,0.006
1385564853,0.003
1385564956,0.003
1385565053,0.003
1385565153,0.003
1385565253,0.003
1385565353,0.003
1385565453,0.003
1385565553,0.006
1385565653,0.009
1385565753,0.003
1385565853,0.003
1385565956,0.029
1385566053,0.003
1385566153,0.003
1385566253,0.003
1385566353,0.003
1385566453,0.022
1385566553,0.003
1385566653,0.003
1385566753,0.003
1385566853,0.003
1385566953,0.003
1385567053,0.012
1385567153,0.003
1385567253,0.003
1385567353,0.006
1385567453,0.003
